"","year","id","ballot","age","childs","sibs","degree","race","sex","region","income16","relig","marital","padeg","madeg","partyid","polviews","happy","partners","grass","zodiac","pres12","wtssall","income_rc","agegrp","ageq","siblings","kids","religion","bigregion","partners_rc","obama"
"2713",2016,2713,2,72,3,6,"High School","White","Female","E. Nor. Central","$22500 to 24999","Protestant","Widowed",,"Lt High School","Not Str Democrat","Slightly Conservative","Not Too Happy","No Partners","Not Legal","Virgo",1,1.56436336297524,"Gt $20000","Age 65+","Age 62+","6+","3","Protestant","Midwest","0",1
"2714",2016,2714,1,31,1,10,"High School","Black","Male","E. Nor. Central","$35000 to 39999","Protestant","Married","High School",,"Ind,near Dem","Slightly Liberal","Pretty Happy",NA,NA,"Virgo",NA,0.956993511490439,"Gt $35000","Age 18-35","Age 18-34","6+","1","Protestant","Midwest",NA,NA
"2715",2016,2715,3,31,0,2,"Bachelor","White","Male","E. Nor. Central","$50000 to 59999","Protestant","Married","Graduate","Bachelor","Independent","Extremely Conservative","Very Happy","1 Partner","Not Legal","Taurus",,0.956993511490439,"Gt $50000","Age 18-35","Age 18-34","2","0","Protestant","Midwest","1",NA
"2716",2016,2716,2,21,0,1,"High School","White","Female","E. Nor. Central","$22500 to 24999","None","Never Married","High School","High School","Ind,near Dem","Moderate","Pretty Happy","1 Partner","Not Legal","Gemini",,1.43549026723566,"Gt $20000","Age 18-35","Age 18-34","1","0","None","Midwest","1",NA
"2717",2016,2717,1,34,2,1,"Bachelor","White","Female","E. Nor. Central","$60000 to 74999","Christian","Married","High School","High School","Not Str Democrat","Moderate","Pretty Happy",,NA,"Libra",1,0.956993511490439,"Gt $60000","Age 18-35","Age 18-34","1","2","Other","Midwest",NA,1
"2718",2016,2718,3,32,0,2,"Bachelor","White","Female","E. Nor. Central","$75000 to $89999","Catholic","Married","Junior College","Junior College","Not Str Democrat","Moderate","Very Happy","1 Partner","Not Legal","Aries",1,0.956993511490439,"Gt $75000","Age 18-35","Age 18-34","2","0","Catholic","Midwest","1",1
"2719",2016,2719,2,63,2,6,"Lt High School","White","Male","E. Nor. Central","$15000 to 17499","None","Married",,"High School","Strong Democrat","Conservative","Very Happy","1 Partner","Legal","Aries",1,0.956993511490439,"Gt $15000","Age 55-65","Age 62+","6+","2","None","Midwest","1",1
"2720",2016,2720,1,39,2,3,"Junior College","White","Female","E. Nor. Central","$60000 to 74999","Protestant","Married","High School","Bachelor","Not Str Democrat","Moderate","Not Too Happy",,NA,"Pisces",1,0.956993511490439,"Gt $60000","Age 35-45","Age 34-49","3","2","Protestant","Midwest",NA,1
"2721",2016,2721,3,49,1,3,"Bachelor","White","Female","E. Nor. Central","$75000 to $89999","Catholic","Married","Bachelor","High School","Ind,near Dem","Moderate","Pretty Happy","1 Partner",,"Pisces",1,0.956993511490439,"Gt $75000","Age 45-55","Age 34-49","3","1","Catholic","Midwest","1",1
"2722",2016,2722,3,34,2,5,"High School","White","Male","E. Nor. Central","$25000 to 29999","None","Never Married","High School",,"Not Str Democrat","Moderate","Pretty Happy","1 Partner","Legal","Gemini",1,0.956993511490439,"Gt $25000","Age 18-35","Age 18-34","5","2","None","Midwest","1",1
"2723",2016,2723,2,73,5,4,"High School","White","Female","E. Nor. Central","$40000 to 49999","Protestant","Married","Lt High School","Lt High School","Ind,near Rep","Slightly Conservative","Pretty Happy","1 Partner","Not Legal","Pisces",2,0.956993511490439,"Gt $40000","Age 65+","Age 62+","4","4+","Protestant","Midwest","1",0
"2724",2016,2724,1,57,1,2,"Bachelor","White","Female","E. Nor. Central","$35000 to 39999","None","Widowed","High School","High School","Ind,near Dem","Extremely Liberal","Pretty Happy",,NA,"Aquarius",1,0.478496755745219,"Gt $35000","Age 55-65","Age 49-62","2","1","None","Midwest",NA,1
"2725",2016,2725,3,83,4,1,"High School","White","Male","E. Nor. Central","$1 000 to 2 999","Protestant","Married",,"Lt High School","Independent","Extremely Conservative","Not Too Happy",NA,"Legal","Aquarius",2,0.956993511490439,"Gt $0","Age 65+","Age 62+","1","4+","Protestant","Midwest",NA,0
"2726",2016,2726,3,77,3,3,"High School","White","Male","E. Nor. Central","$22500 to 24999","Protestant","Widowed",,"Lt High School","Not Str Republican","Conservative","Not Too Happy","No Partners","Not Legal","Leo",2,0.478496755745219,"Gt $20000","Age 65+","Age 62+","3","3","Protestant","Midwest","0",0
"2727",2016,2727,2,69,4,7,"High School","White","Male","E. Nor. Central","$75000 to $89999","Protestant","Married",,"Lt High School","Ind,near Rep","Conservative","Very Happy","1 Partner","Not Legal","Taurus",2,0.956993511490439,"Gt $75000","Age 65+","Age 62+","6+","4+","Protestant","Midwest","1",0
"2728",2016,2728,1,29,0,3,"Graduate","White","Male","E. Nor. Central","$75000 to $89999","None","Never Married","Graduate","High School","Not Str Republican","Moderate","Pretty Happy",,NA,"Leo",1,0.478496755745219,"Gt $75000","Age 18-35","Age 18-34","3","0","None","Midwest",NA,1
"2729",2016,2729,3,63,3,4,"High School","White","Female","E. Nor. Central","$10000 to 12499","Protestant","Widowed",,"Lt High School","Independent","Slightly Conservative","Not Too Happy","No Partners","Legal","Pisces",2,0.478496755745219,"Gt $10000","Age 55-65","Age 62+","4","3","Protestant","Midwest","0",0
"2730",2016,2730,3,38,4,1,"High School","White","Female","E. Nor. Central","$60000 to 74999","Catholic","Married","High School","High School","Not Str Democrat","Slightly Conservative","Pretty Happy","1 Partner","Legal","Capricorn",1,0.956993511490439,"Gt $60000","Age 35-45","Age 34-49","1","4+","Catholic","Midwest","1",1
"2731",2016,2731,1,53,0,7,"Bachelor","White","Male","E. Nor. Central","$90000 to $109999","Catholic","Never Married","High School","High School","Ind,near Rep","Conservative","Pretty Happy",,NA,"Gemini",2,0.478496755745219,"Gt $90000","Age 45-55","Age 49-62","6+","0","Catholic","Midwest",NA,0
"2732",2016,2732,2,61,1,3,"High School","White","Female","E. Nor. Central","$22500 to 24999","None","Widowed","High School","Lt High School","Strong Democrat","Liberal","Not Too Happy","No Partners","Legal","Aries",1,0.956993511490439,"Gt $20000","Age 55-65","Age 49-62","3","1","None","Midwest","0",1
"2733",2016,2733,1,43,0,1,"High School","White","Female","E. Nor. Central","$10000 to 12499","Protestant","Never Married",,"Lt High School","Independent","Moderate","Pretty Happy",NA,NA,"Aquarius",NA,1.56436336297524,"Gt $10000","Age 35-45","Age 34-49","1","0","Protestant","Midwest",NA,NA
"2734",2016,2734,3,48,1,12,"High School","White","Male","E. Nor. Central","$50000 to 59999","Catholic","Married","High School","High School","Not Str Republican","Moderate","Very Happy","1 Partner","Legal","Libra",,0.956993511490439,"Gt $50000","Age 45-55","Age 34-49","6+","1","Catholic","Midwest","1",NA
"2735",2016,2735,2,54,2,1,"High School","White","Female","E. Nor. Central","$60000 to 74999","Protestant","Married",,"High School","Not Str Democrat","Moderate","Pretty Happy","1 Partner","Not Legal","Virgo",2,0.956993511490439,"Gt $60000","Age 45-55","Age 49-62","1","2","Protestant","Midwest","1",0
"2736",2016,2736,1,32,0,2,"Junior College","White","Female","E. Nor. Central","$35000 to 39999","Protestant","Never Married","High School","High School","Not Str Democrat","Moderate","Pretty Happy",,NA,"Scorpio",NA,0.478496755745219,"Gt $35000","Age 18-35","Age 18-34","2","0","Protestant","Midwest",NA,NA
"2737",2016,2737,3,56,0,5,"High School","White","Male","E. Nor. Central","$40000 to 49999","Protestant","Divorced","High School","High School","Strong Republican","Extremely Conservative","Not Too Happy","1 Partner","Not Legal",,2,0.478496755745219,"Gt $40000","Age 55-65","Age 49-62","5","0","Protestant","Midwest","1",0
"2738",2016,2738,3,69,3,3,"High School","White","Male","E. Nor. Central","$15000 to 17499","Protestant","Divorced","Lt High School","Lt High School","Strong Democrat","Moderate","Pretty Happy","1 Partner",,"Cancer",1,0.478496755745219,"Gt $15000","Age 65+","Age 62+","3","3","Protestant","Midwest","1",1
"2739",2016,2739,2,39,1,2,"High School","White","Male","E. Nor. Central","$60000 to 74999","None","Married","Bachelor","High School","Not Str Democrat","Liberal","Pretty Happy","1 Partner","Legal","Taurus",1,0.956993511490439,"Gt $60000","Age 35-45","Age 34-49","2","1","None","Midwest","1",1
"2740",2016,2740,1,43,1,1,"Graduate","White","Female","South Atlantic","$40000 to 49999","None","Divorced","High School","High School","Independent","Extremely Liberal","Very Happy",,NA,"Taurus",NA,0.956993511490439,"Gt $40000","Age 35-45","Age 34-49","1","1","None","South",NA,NA
"2741",2016,2741,2,53,2,3,"High School","White","Female","South Atlantic","$75000 to $89999","Protestant","Married",,"Lt High School","Not Str Democrat","Moderate","Pretty Happy","1 Partner","Not Legal","Taurus",2,0.956993511490439,"Gt $75000","Age 45-55","Age 49-62","3","2","Protestant","South","1",0
"2742",2016,2742,3,54,2,5,"High School","White","Female","South Atlantic","$90000 to $109999","Protestant","Married",,"Lt High School","Not Str Democrat","Moderate","Very Happy","1 Partner","Legal","Cancer",2,0.956993511490439,"Gt $90000","Age 45-55","Age 49-62","5","2","Protestant","South","1",0
"2743",2016,2743,3,79,0,12,"High School","White","Female","South Atlantic","$10000 to 12499","Protestant","Widowed","Lt High School","Lt High School","Not Str Democrat","Moderate","Not Too Happy","No Partners",,"Scorpio",1,0.478496755745219,"Gt $10000","Age 65+","Age 62+","6+","0","Protestant","South","0",1
"2744",2016,2744,1,71,2,1,"High School","White","Female","South Atlantic","$40000 to 49999","Protestant","Married","Bachelor","High School","Strong Democrat","Slightly Liberal","Pretty Happy",,NA,"Scorpio",1,0.956993511490439,"Gt $40000","Age 65+","Age 62+","1","2","Protestant","South",NA,1
"2745",2016,2745,2,61,2,3,"High School","White","Female","South Atlantic","$60000 to 74999","Protestant","Married","Lt High School","High School","Not Str Republican","Slightly Conservative","Very Happy","1 Partner","Not Legal","Libra",2,0.956993511490439,"Gt $60000","Age 55-65","Age 49-62","3","2","Protestant","South","1",0
"2746",2016,2746,3,23,2,0,"Lt High School","White","Male","South Atlantic","$7 000 to 7 999","Protestant","Never Married",,"Lt High School","Ind,near Dem","Slightly Conservative","Pretty Happy","1 Partner",NA,"Aquarius",NA,0.956993511490439,"Gt $0","Age 18-35","Age 18-34","0","2","Protestant","South","1",NA
"2747",2016,2747,2,55,3,2,"High School","White","Male","South Atlantic","$170000 or over","Protestant","Married","High School","Lt High School","Not Str Democrat","Conservative","Very Happy","1 Partner","Not Legal","Cancer",,1.56436336297524,"Gt $170000","Age 45-55","Age 49-62","2","3","Protestant","South","1",NA
"2748",2016,2748,1,60,2,4,"Lt High School","White","Female","South Atlantic","$20000 to 22499","Protestant","Married","Lt High School","Lt High School","Not Str Democrat","Slightly Conservative","Pretty Happy",,NA,"Taurus",1,0.956993511490439,"Gt $20000","Age 55-65","Age 49-62","4","2","Protestant","South",NA,1
"2749",2016,2749,1,72,2,2,"High School","White","Male","South Atlantic","$22500 to 24999","Protestant","Divorced","Lt High School","Lt High School","Strong Republican","Conservative","Not Too Happy",,NA,"Gemini",2,0.478496755745219,"Gt $20000","Age 65+","Age 62+","2","2","Protestant","South",NA,0
"2750",2016,2750,3,60,3,4,"High School","White","Female","South Atlantic","$110000 to $129999","Protestant","Married",,"High School","Not Str Republican","Slightly Liberal","Very Happy","1 Partner","Not Legal","Pisces",2,0.956993511490439,"Gt $110000","Age 55-65","Age 49-62","4","3","Protestant","South","1",0
"2751",2016,2751,2,44,1,1,"High School","White","Female","South Atlantic","$35000 to 39999","Protestant","Divorced","High School","Lt High School","Not Str Democrat","Conservative","Very Happy","1 Partner","Legal","Sagittarius",1,0.956993511490439,"Gt $35000","Age 35-45","Age 34-49","1","1","Protestant","South","1",1
"2752",2016,2752,1,62,2,8,"Lt High School","White","Male","E. Nor. Central",,"None","Divorced","Lt High School",NA,"Independent",NA,"Very Happy",NA,NA,"Libra",NA,1.43549026723566,NA,"Age 55-65","Age 49-62","6+","2","None","Midwest",NA,NA
"2753",2016,2753,3,50,1,1,"High School","White","Male","E. Nor. Central","$50000 to 59999","Protestant","Widowed","High School","High School","Ind,near Rep","Moderate","Very Happy","1 Partner","Not Legal","Pisces",1,0.956993511490439,"Gt $50000","Age 45-55","Age 49-62","1","1","Protestant","Midwest","1",1
"2754",2016,2754,2,35,2,2,"Junior College","White","Female","E. Nor. Central","$90000 to $109999","Protestant","Married","High School","High School","Not Str Republican","Conservative","Pretty Happy","1 Partner","Legal","Libra",,0.956993511490439,"Gt $90000","Age 18-35","Age 34-49","2","2","Protestant","Midwest","1",NA
"2755",2016,2755,2,38,2,1,"High School","White","Female","E. Nor. Central","$17500 to 19999","Protestant","Separated",,"High School","Strong Republican","Moderate","Pretty Happy","1 Partner","Legal","Aquarius",2,0.956993511490439,"Gt $15000","Age 35-45","Age 34-49","1","2","Protestant","Midwest","1",0
"2756",2016,2756,1,61,3,2,"High School","White","Male","E. Nor. Central","$90000 to $109999","Protestant","Married","High School",,"Not Str Republican","Moderate","Very Happy",NA,NA,"Pisces",NA,0.956993511490439,"Gt $90000","Age 55-65","Age 49-62","2","3","Protestant","Midwest",NA,NA
"2757",2016,2757,1,26,2,2,"High School","White","Male","E. Nor. Central","$15000 to 17499","None","Never Married","Lt High School","Lt High School","Not Str Republican","Moderate","Very Happy",,NA,"Libra",NA,0.956993511490439,"Gt $15000","Age 18-35","Age 18-34","2","2","None","Midwest",NA,NA
"2758",2016,2758,2,61,0,5,"High School","White","Female","E. Nor. Central","$30000 to 34999","Catholic","Never Married",,NA,"Strong Democrat","Slightly Liberal","Pretty Happy","1 Partner","Legal","Virgo",1,0.956993511490439,"Gt $30000","Age 55-65","Age 49-62","5","0","Catholic","Midwest","1",1
"2759",2016,2759,3,33,0,7,"Lt High School","White","Female","E. Nor. Central","$40000 to 49999","None","Never Married","Lt High School","Lt High School","Independent","Moderate","Not Too Happy","1 Partner","Legal","Scorpio",,0.956993511490439,"Gt $40000","Age 18-35","Age 18-34","6+","0","None","Midwest","1",NA
"2760",2016,2760,2,46,8,3,"Lt High School","White","Female","E. Nor. Central","$30000 to 34999","Protestant","Married","Lt High School","Lt High School","Ind,near Rep","Conservative","Not Too Happy","1 Partner","Not Legal","Sagittarius",,1.91398702298088,"Gt $30000","Age 45-55","Age 34-49","3","4+","Protestant","Midwest","1",NA
"2761",2016,2761,1,87,2,8,"High School","Black","Female","E. Nor. Central",,"Protestant","Widowed","Lt High School","High School","Not Str Democrat","Moderate","Pretty Happy",NA,NA,"Libra",1,0.478496755745219,NA,"Age 65+","Age 62+","6+","2","Protestant","Midwest",NA,1
"2762",2016,2762,2,46,0,9,"Lt High School","White","Male","E. Nor. Central","$60000 to 74999","Protestant","Married","Lt High School","Lt High School","Ind,near Rep","Moderate","Very Happy","No Partners","Not Legal","Virgo",,0.956993511490439,"Gt $60000","Age 45-55","Age 34-49","6+","0","Protestant","Midwest","0",NA
"2763",2016,2763,2,50,5,4,"Lt High School","White","Male","E. Nor. Central","under $1 000","Protestant","Widowed",,NA,"Ind,near Rep","Moderate","Not Too Happy","2 Partners","Legal","Capricorn",NA,0.478496755745219,"Gt $0","Age 45-55","Age 49-62","4","4+","Protestant","Midwest","2",NA
"2764",2016,2764,1,39,4,2,"High School","White","Male","E. Nor. Central","$35000 to 39999","Protestant","Married","High School","High School","Ind,near Dem","Moderate","Not Too Happy",,NA,"Aries",1,0.956993511490439,"Gt $35000","Age 35-45","Age 34-49","2","4+","Protestant","Midwest",NA,1
"2765",2016,2765,1,24,1,5,"High School","White","Female","E. Nor. Central","$60000 to 74999","Protestant","Never Married","Lt High School","High School","Not Str Republican","Moderate","Very Happy",,NA,"Aries",2,1.91398702298088,"Gt $60000","Age 18-35","Age 18-34","5","1","Protestant","Midwest",NA,0
"2766",2016,2766,2,64,3,2,"High School","White","Male","E. Nor. Central","$30000 to 34999","Protestant","Married","Lt High School","Lt High School","Not Str Republican","Slightly Conservative","Very Happy","1 Partner","Not Legal","Capricorn",1,1.91398702298088,"Gt $30000","Age 55-65","Age 62+","2","3","Protestant","Midwest","1",1
"2767",2016,2767,1,42,5,5,"Lt High School","White","Female","E. Nor. Central","$7 000 to 7 999","None","Married",,"Lt High School","Ind,near Dem","Moderate","Pretty Happy",NA,NA,"Libra",NA,0.478496755745219,"Gt $0","Age 35-45","Age 34-49","5","4+","None","Midwest",NA,NA
"2768",2016,2768,3,43,1,8,"High School","White","Female","E. Nor. Central","$1 000 to 2 999","Protestant","Divorced","Lt High School","High School","Independent","Moderate","Pretty Happy","1 Partner","Legal","Aquarius",,2.3924837787261,"Gt $0","Age 35-45","Age 34-49","6+","1","Protestant","Midwest","1",NA
